0,0.004452569277794901,0.007049139789434936
1,0.012630747119094128,0.019078222108743118
2,0.005716360602919538,0.010015621419416526
3,0.005284798569406839,0.01059517655327238
4,0.005970784148917411,0.011114010026792057
5,0.006156339317996104,0.011849549697725201
6,0.005100466580035204,0.011079462189020091
7,0.0045121812486187424,0.012746827870489098
8,0.00423474280582373,0.012377191790104589
9,0.003993777097424706,0.011872717049733627
10,0.003947971957902767,0.012320555769095432
11,0.0033807771122119387,0.012200059735367336
12,0.003134328489646094,0.01217476474585127
13,0.0029644492536318305,0.01209464905697542
14,0.002819053187357368,0.012038513186227867
15,0.0027453900065285814,0.011968686863252883
16,0.002589614724945169,0.012390657597293723
17,0.002472101652881921,0.01239617705722018
18,0.0023005066525385023,0.012345558459733511
19,0.002210697035124782,0.012298438525776624
20,0.0021323890639010747,0.012022192010549465
21,0.002595946779639911,0.015231703932185932
22,0.002268120740365599,0.014769754294580408
23,0.001988695818015031,0.014569423265119194
24,0.0017632608822294611,0.014522333253427404
25,0.0014975686372493272,0.014480049503846319
26,0.001452273650126582,0.014685557943063683
27,0.001334423577574051,0.015141025353636239
28,0.001317020089305703,0.015117384557689713
29,0.0015986519687787863,0.01690316764523525
30,0.001343173326335773,0.016868647258865305
31,0.0010423928293600985,0.01683666924523274
32,0.0008988033153223987,0.016804286342500575
33,0.0016990498476551683,0.01747534405133379
34,0.0008316642647257893,0.016678083763349706
35,0.0009232497445989207,0.01704271466631736
36,0.0005716242160476239,0.017010850973852035
37,0.0005425985532987969,0.016977638116171565
38,0.0005147320625549489,0.016948835434621775
39,0.0004884988441183102,0.01692415348863739
40,0.000463801658615821,0.016896946348159136
41,0.00044053364746037454,0.016872308221033288
42,0.00041839073527552415,0.01684328194853413
43,0.0003975342148262142,0.01681963777636602
44,0.0003777013664149038,0.01679086652428333
45,0.00035908659098065227,0.016762418161237993
46,0.0003414937494478613,0.016738342269724055
47,0.0003247456916762377,0.01670961379662275
48,0.0003087582951244475,0.016686149647457574
49,0.000293621361501859,0.016672161683847643
50,0.0002793703407869051,0.016651289528334563
